Date,Open,High,Low,Close,Adj Close,Volume
2017-03-09,109.5999984741,109.6100006104,108.9100036621,109.0199966431,81.1237411499,4066900
2017-03-10,109.5800018311,109.7099990845,109.2799987793,109.5899963379,81.5479049683,3488900
2017-03-13,109.3199996948,109.8000030518,109.0299987793,109.4100036621,81.4139709473,3131200
2017-03-14,109.2799987793,109.7300033569,109.1200027466,109.3399963379,81.3618545532,3630000
2017-03-15,109.5599975586,111.2300033569,109.5000000000,111.1100006104,82.6789627075,4973400
2017-03-16,111.0899963379,111.1999969482,110.5299987793,111.1399993896,82.7012786865,4580700
2017-03-17,111.4800033569,111.5199966431,110.9300003052,111.3899993896,82.8872909546,6444400
2017-03-20,111.1500015259,111.4400024414,110.8099975586,111.1500015259,82.7087326050,3382100
2017-03-21,111.5400009155,112.3099975586,111.4700012207,111.7699966431,83.1700897217,5587700
2017-03-22,112.3099975586,112.3799972534,111.5699996948,112.0199966431,83.3561172485,3882200
2017-03-23,111.9499969482,112.3300018311,111.6699981689,111.7799987793,83.1775283813,3208400
2017-03-24,111.9800033569,112.2500000000,111.7900009155,112.1200027466,83.4305572510,3913200
2017-03-27,111.8700027466,112.2900009155,111.5699996948,111.8300018311,83.2147445679,3514600
2017-03-28,111.8099975586,112.7600021362,111.6399993896,112.4499969482,83.6761016846,3945400
2017-03-29,112.0599975586,112.5400009155,111.9700012207,112.4300003052,83.6612243652,2683700
2017-03-30,112.2900009155,112.5500030518,112.0000000000,112.1800003052,83.4751663208,2104900
2017-03-31,112.3099975586,112.4700012207,111.8300018311,111.8600006104,83.2370605469,3744400
2017-04-03,111.9499969482,112.3600006104,111.4599990845,111.8600006104,83.2370605469,3587100
2017-04-04,111.9899978638,112.2200012207,111.6299972534,112.0800018311,83.4007720947,2360700
2017-04-05,112.0400009155,112.5899963379,111.6900024414,111.9400024414,83.2966003418,2992000
2017-04-06,112.1200027466,112.2799987793,111.4199981689,111.5800018311,83.0287094116,2740600
2017-04-07,111.6999969482,111.9599990845,111.4400024414,111.6100006104,83.0510101318,2799600
2017-04-10,111.6999969482,112.1500015259,111.4100036621,112.0199966431,83.3561172485,2873200
2017-04-11,111.7099990845,112.0800018311,111.3499984741,111.7300033569,83.1403274536,3031500
2017-04-12,112.0500030518,113.7699966431,111.9000015259,113.6100006104,84.5392684937,6260300
2017-04-13,113.2500000000,113.3799972534,112.6500015259,112.6800003052,83.8472290039,3257300
2017-04-17,112.7399978638,113.3199996948,112.6800003052,113.3199996948,84.3234558105,2917700
2017-04-18,113.4400024414,114.6100006104,113.4000015259,114.2799987793,85.0378265381,4574200
2017-04-19,114.4199981689,114.4899978638,113.4800033569,113.6200027466,84.5466918945,3044700
2017-04-20,113.5199966431,113.9700012207,113.3899993896,113.5899963379,84.5243835449,2973000
2017-04-21,113.5500030518,113.8000030518,113.2699966431,113.4300003052,84.4053115845,3885300
2017-04-24,114.3600006104,114.4800033569,113.9100036621,114.3199996948,85.0676193237,3221500
2017-04-25,114.2099990845,114.5699996948,114.0000000000,114.1600036621,84.9485397339,3643600
2017-04-26,111.7500000000,113.7600021362,111.3399963379,113.3300018311,84.3309173584,5343900
2017-04-27,113.0999984741,113.4400024414,112.5100021362,112.6399993896,83.8174591064,4096200
2017-04-28,112.3399963379,113.4300003052,112.1900024414,113.2799987793,84.2937088013,4872000
2017-05-01,112.9300003052,113.1100006104,112.2699966431,112.2799987793,83.5495986938,4074300
2017-05-02,112.7500000000,112.8899993896,112.0699996948,112.2900009155,83.5570220947,3082400
2017-05-03,112.3899993896,112.7099990845,111.6999969482,111.7900009155,83.1850051880,3342600
2017-05-04,112.1699981689,113.0000000000,111.8099975586,112.9599990845,84.0555725098,3488800
2017-05-05,113.0400009155,113.2799987793,112.7399978638,113.2200012207,84.2490768433,3046100
2017-05-08,113.1999969482,113.4300003052,112.7799987793,113.2200012207,84.2490768433,3097200
2017-05-09,113.2399978638,113.4100036621,112.5500030518,112.7200012207,83.8769989014,2708200
2017-05-10,112.6999969482,112.8700027466,112.4800033569,112.8399963379,83.9662933350,2160100
2017-05-11,112.6399993896,113.0899963379,112.5299987793,113.0400009155,84.1151123047,2277200
2017-05-12,112.9300003052,113.3000030518,112.7200012207,112.9100036621,84.0183715820,2383500
2017-05-15,112.9000015259,114.0000000000,112.7699966431,113.9400024414,84.7848281860,3500300
2017-05-16,114.0599975586,114.6600036621,113.5899963379,113.7900009155,84.6732177734,2444300
2017-05-17,113.7900009155,114.2900009155,113.3199996948,113.7399978638,84.6360015869,2999300
2017-05-18,113.7799987793,114.2799987793,113.2900009155,114.0299987793,84.8517990112,3439500
2017-05-19,114.1699981689,114.5000000000,113.4599990845,113.6900024414,84.5987854004,5750100
2017-05-22,113.6900024414,115.0000000000,113.6900024414,114.6999969482,85.3503417969,3324000
2017-05-23,114.7099990845,115.4400024414,114.7099990845,115.0500030518,85.6108093262,3261300
2017-05-24,115.3099975586,116.3300018311,115.1200027466,116.0599975586,86.3623657227,2816000
2017-05-25,116.3600006104,117.6800003052,116.1500015259,117.5299987793,87.4562072754,3596200
2017-05-26,117.2500000000,118.0000000000,117.1999969482,117.9100036621,87.7389831543,3104800
2017-05-30,117.7399978638,118.1200027466,117.5000000000,118.0100021362,87.8134002686,3231600
2017-05-31,116.9100036621,117.9400024414,116.8700027466,116.8700027466,87.5624008179,5232900
2017-06-01,116.8000030518,117.2600021362,116.0599975586,117.2300033569,87.8321304321,4404900
2017-06-02,117.4599990845,117.6999969482,117.0400009155,117.6699981689,88.1617660522,3162900
2017-06-05,117.3899993896,117.9700012207,117.0500030518,117.8799972534,88.3191070557,2968800
2017-06-06,117.7799987793,117.9400024414,117.4599990845,117.6999969482,88.1842422485,2643200
2017-06-07,117.1699981689,117.5699996948,116.8199996948,117.0500030518,87.6972503662,3681100
2017-06-08,117.0500030518,117.0800018311,115.5899963379,115.8899993896,86.8281555176,3956700
2017-06-09,115.6600036621,116.1299972534,115.3600006104,115.9400024414,86.8656234741,3197700
2017-06-12,115.9400024414,116.6200027466,115.9400024414,116.2300033569,87.0829086304,3492100
2017-06-13,115.4700012207,116.5899963379,115.4700012207,116.3199996948,87.1503143311,2760000
2017-06-14,116.9100036621,118.0599975586,116.8300018311,117.3700027466,87.9370040894,3597200
2017-06-15,117.0000000000,117.4800033569,116.5100021362,117.2099990845,87.8171234131,3372700
2017-06-16,117.3700027466,117.4000015259,116.3000030518,116.8600006104,87.5549240112,5156200
2017-06-19,117.0199966431,117.2900009155,116.2300033569,117.2900009155,87.8770675659,2436600
2017-06-20,117.2900009155,118.1399993896,117.1800003052,117.9499969482,88.3715438843,3703500
2017-06-21,117.7799987793,118.2399978638,117.2399978638,117.4199981689,87.9744644165,3767100
2017-06-22,117.3300018311,117.4100036621,116.0500030518,116.1500015259,87.0229797363,3288100
2017-06-23,116.2099990845,117.3700027466,116.0899963379,116.9599990845,87.6298065186,3453400
2017-06-26,117.4199981689,117.8300018311,117.0599975586,117.1200027466,87.7497100830,2704000
2017-06-27,117.2399978638,117.3799972534,115.9400024414,115.9400024414,86.8656234741,2884300
2017-06-28,116.5199966431,116.8700027466,116.1999969482,116.3799972534,87.1952667236,3110600
2017-06-29,116.0699996948,116.1999969482,114.8899993896,115.1800003052,86.2961807251,3474400
2017-06-30,115.5299987793,116.1100006104,115.3000030518,115.4899978638,86.5284576416,3313300
2017-07-03,115.5500030518,116.0000000000,115.3399963379,115.4400024414,86.4910125732,2250800
2017-07-05,115.5000000000,115.5500030518,114.8799972534,115.3000030518,86.3861007690,4023100
2017-07-06,114.9700012207,115.4199981689,114.8499984741,115.1299972534,86.2587280273,4007000
2017-07-07,115.4100036621,115.6600036621,114.8300018311,115.5100021362,86.5434646606,3972500
2017-07-10,115.9199981689,116.0000000000,114.1999969482,114.2699966431,85.6144180298,5771200
2017-07-11,113.3399963379,113.9800033569,112.2500000000,113.7399978638,85.2172927856,6368500
2017-07-12,114.4899978638,114.9800033569,114.2799987793,114.7699966431,85.9889984131,3885200
2017-07-13,114.9499969482,115.0400009155,113.9199981689,114.0199966431,85.4271163940,3089400
2017-07-14,114.2600021362,115.1200027466,114.2500000000,114.9300003052,86.1088943481,2956400
2017-07-17,114.9400024414,115.1600036621,114.8399963379,114.9300003052,86.1088943481,2481300
2017-07-18,114.8499984741,115.1500015259,114.3899993896,115.0100021362,86.1688232422,2694800
2017-07-19,115.0100021362,115.3499984741,114.6299972534,115.3399963379,86.4160690308,2578200
2017-07-20,115.3399963379,116.0599975586,115.1100006104,115.5100021362,86.5434646606,3518100
2017-07-21,115.7799987793,116.6699981689,115.3799972534,116.6299972534,87.3825607300,3476400
2017-07-24,116.5000000000,116.6699981689,116.0899963379,116.1299972534,87.0079574585,3681300
2017-07-25,116.6299972534,116.7799987793,116.1399993896,116.4499969482,87.2477340698,3075100
2017-07-26,116.3000030518,117.4199981689,116.1500015259,117.1900024414,87.8021621704,3305600
2017-07-27,117.3300018311,118.0599975586,116.6200027466,117.3399963379,87.9145278931,2954800
2017-07-28,117.3099975586,117.4700012207,116.1999969482,116.6100006104,87.3675994873,3276300
2017-07-31,116.5299987793,116.8600006104,116.1800003052,116.6100006104,87.3675994873,3098600
2017-08-01,116.6900024414,116.7799987793,115.9000015259,115.9199981689,86.8506164551,2946100
2017-08-02,115.7300033569,115.9800033569,115.1399993896,115.6100006104,86.6183547974,2626400
2017-08-03,115.7300033569,116.6600036621,115.6800003052,116.3000030518,87.1353454590,2986200
2017-08-04,116.3199996948,116.4899978638,115.8700027466,116.3700027466,87.1877822876,2955200
2017-08-07,116.4499969482,117.2200012207,116.3799972534,116.9599990845,87.6298065186,2569600
2017-08-08,116.8000030518,116.9499969482,116.3700027466,116.7099990845,87.4425277710,2412600
2017-08-09,116.4899978638,116.6999969482,115.9599990845,116.6299972534,87.3825607300,2513800
2017-08-10,116.3499984741,116.8399963379,116.0800018311,116.3799972534,87.1952667236,2236000
2017-08-11,116.7500000000,117.2500000000,116.3499984741,116.5100021362,87.2926559448,2759700
2017-08-14,117.3600006104,118.1800003052,117.0100021362,117.8399963379,88.2891311646,3191700
2017-08-15,117.8799972534,119.1500015259,117.8499984741,118.9700012207,89.1357650757,2749800
2017-08-16,118.9599990845,119.3600006104,118.8199996948,119.0999984741,89.2331695557,2373900
2017-08-17,119.0000000000,119.3899993896,118.2500000000,118.3899993896,88.7012100220,3096900
2017-08-18,118.2900009155,118.4300003052,117.4000015259,117.5999984741,88.1093139648,3776500
2017-08-21,117.8000030518,118.4599990845,117.5500030518,118.2600021362,88.6038208008,2119500
2017-08-22,118.2500000000,118.6999969482,117.6500015259,117.9199981689,88.3490829468,2313700
2017-08-23,117.9000015259,118.1200027466,117.2300033569,117.2900009155,87.8770675659,2616300
2017-08-24,117.2600021362,117.3000030518,116.0299987793,116.2200012207,87.0754318237,4760000
2017-08-25,116.7399978638,116.9000015259,115.8000030518,115.8499984741,86.7981796265,3442500
2017-08-28,116.1200027466,116.2900009155,115.0800018311,115.5400009155,86.5659027100,2932700
2017-08-29,115.5500030518,116.0999984741,115.5100021362,115.8399963379,86.7906951904,2348700
2017-08-30,115.1299972534,115.4199981689,114.9100036621,115.1500015259,86.8774566650,2491800
2017-08-31,115.2399978638,115.8399963379,114.9300003052,115.7300033569,87.3150405884,4709500
2017-09-01,115.3799972534,116.0899963379,115.1500015259,115.8399963379,87.3980331421,2591900
2017-09-05,115.9499969482,116.0599975586,115.4100036621,115.8700027466,87.4206924438,2711400
2017-09-06,116.1699981689,116.4700012207,115.6399993896,116.3499984741,87.7828216553,2617500
2017-09-07,116.6500015259,117.2900009155,116.3899993896,116.9899978638,88.2657012939,2623800
2017-09-08,116.4000015259,116.4800033569,114.5699996948,115.0400009155,86.7944641113,4818300
2017-09-11,115.0800018311,115.8899993896,114.7600021362,115.6900024414,87.2848739624,3247900
2017-09-12,115.6900024414,115.9499969482,114.8600006104,115.0000000000,86.7642822266,2998500
2017-09-13,114.8700027466,115.1699981689,114.0000000000,114.4499969482,86.3493118286,5141500
2017-09-14,114.4400024414,114.5500030518,113.6999969482,114.1900024414,86.1531600952,3456900
2017-09-15,114.7399978638,114.9800033569,114.1100006104,114.8499984741,86.6511077881,5543000
2017-09-18,115.1699981689,115.2300033569,114.6800003052,114.9899978638,86.7567443848,2441200
2017-09-19,115.0599975586,115.1200027466,114.3600006104,114.4899978638,86.3795089722,2568300
2017-09-20,114.3399963379,114.6500015259,112.7399978638,113.5800018311,85.6929321289,4059800
2017-09-21,113.2099990845,113.8199996948,112.5400009155,112.8000030518,85.1044387817,3630900
2017-09-22,112.5599975586,112.8700027466,111.8099975586,111.8499984741,84.3876876831,3746300
2017-09-25,112.0400009155,112.1399993896,111.4199981689,111.9400024414,84.4555664062,3885000
2017-09-26,112.2300033569,112.3000030518,111.7300033569,111.8099975586,84.3575286865,2953800
2017-09-27,111.7200012207,111.8799972534,110.3399963379,111.0999984741,83.8218460083,4016200
2017-09-28,111.3700027466,112.7300033569,111.1900024414,111.6399993896,84.2292709351,11581100
2017-09-29,111.8700027466,112.0299987793,111.2099990845,111.4300003052,84.0708160400,5122300
2017-10-02,109.9100036621,110.5199966431,108.9599990845,109.1200027466,82.3279800415,8306400
2017-10-03,109.4199981689,109.6500015259,108.8899993896,109.1299972534,82.3355331421,6064400
2017-10-04,106.9400024414,110.1600036621,106.1900024414,109.3399963379,82.4939727783,9092400
2017-10-05,109.6600036621,110.9899978638,109.5500030518,110.4499969482,83.3314285278,5670400
2017-10-06,110.1699981689,110.6699981689,109.9199981689,110.4000015259,83.2937088013,3240300
2017-10-09,110.5899963379,110.9300003052,109.7900009155,110.0100021362,82.9994506836,1977800
2017-10-10,110.2799987793,110.8600006104,110.2799987793,110.7799987793,83.5804138184,3032300
2017-10-11,110.9000015259,111.8099975586,110.7699966431,111.5100021362,84.1311721802,4051100
2017-10-12,111.5100021362,112.5100021362,111.3799972534,112.4499969482,84.8404006958,3287200
2017-10-13,112.7300033569,112.9800033569,112.1800003052,112.6200027466,84.9686431885,3090500
2017-10-16,112.9300003052,113.6299972534,112.6900024414,113.5699996948,85.6853942871,2675900
2017-10-17,113.2200012207,113.5599975586,111.6600036621,112.1900024414,84.6442337036,3825200
2017-10-18,111.9499969482,112.4400024414,111.7799987793,111.9499969482,84.4631195068,2590500
2017-10-19,111.6200027466,112.7900009155,111.5999984741,112.6699981689,85.0063629150,2673700
2017-10-20,113.0100021362,113.0199966431,111.3799972534,111.6100006104,84.2066040039,3772300
2017-10-23,111.6399993896,112.4499969482,111.4000015259,111.6900024414,84.2669830322,2263200
2017-10-24,111.8399963379,111.8700027466,110.2799987793,110.7500000000,83.5577850342,3351100
2017-10-25,110.4300003052,110.5299987793,109.1800003052,110.0699996948,83.0447158813,3836900
2017-10-26,110.6699981689,111.2399978638,110.4100036621,110.7300033569,83.5427017212,2865000
2017-10-27,110.4100036621,110.8499984741,109.9300003052,110.5999984741,83.4446105957,3343200
2017-10-30,110.3600006104,110.3700027466,109.3600006104,109.6500015259,82.7278594971,2206100
2017-10-31,110.2399978638,110.7699966431,109.9499969482,110.2300033569,83.1654434204,4379400
2017-11-01,109.7600021362,110.6800003052,109.6100006104,110.1299972534,83.0900268555,2822400
2017-11-02,109.9100036621,110.1800003052,109.5400009155,110.0500030518,83.0296401978,2169800
2017-11-03,110.1399993896,110.6500015259,110.0000000000,110.2200012207,83.1579055786,1725700
2017-11-06,109.9700012207,110.0000000000,109.1900024414,109.2600021362,82.4336090088,3331800
2017-11-07,109.1500015259,110.5800018311,109.1500015259,110.4700012207,83.3465347290,3882000
2017-11-08,110.5699996948,112.0400009155,110.5000000000,112.0000000000,84.5008621216,3685300
2017-11-09,111.3499984741,112.4400024414,111.0199966431,111.4800033569,84.1085510254,2856900
2017-11-10,111.4400024414,112.9800033569,111.3099975586,112.7500000000,85.0667266846,3699500
2017-11-13,112.6900024414,114.1900024414,112.6399993896,114.0400009155,86.0399932861,3194500
2017-11-14,113.6900024414,116.1900024414,113.5899963379,115.7600021362,87.3376770020,4998900
2017-11-15,115.6500015259,115.9300003052,114.3099975586,115.0999984741,86.8397369385,3861500
2017-11-16,115.3899993896,115.8399963379,114.9400024414,115.2300033569,86.9378280640,3058100
2017-11-17,114.7300033569,115.1399993896,114.5299987793,114.6800003052,86.5228424072,2646400
2017-11-20,114.7500000000,115.8499984741,114.7099990845,114.9100036621,86.6963653564,3594300
2017-11-21,114.9899978638,116.3300018311,114.9700012207,116.0500030518,87.5564804077,3179300
2017-11-22,115.7699966431,116.0000000000,114.2799987793,115.0800018311,86.8246536255,3598500
2017-11-24,115.6500015259,116.3000030518,115.4300003052,115.9000015259,87.4432983398,1183000
2017-11-27,116.0000000000,116.4000015259,115.6600036621,115.8499984741,87.4055862427,2818900
2017-11-28,116.2600021362,116.8300018311,115.3000030518,116.7699966431,88.0997009277,3600400
2017-11-29,116.8399963379,117.3799972534,116.2900009155,116.8399963379,88.1525039673,3276300
2017-11-30,116.5199966431,117.2099990845,116.0800018311,116.5199966431,88.5209579468,5984000
2017-12-01,116.5000000000,116.8499984741,115.0400009155,116.7799987793,88.7184982300,4956600
2017-12-04,117.0000000000,118.1999969482,116.6200027466,117.4599990845,89.2350921631,4403000
2017-12-05,117.6299972534,117.9400024414,117.1800003052,117.5899963379,89.3338394165,3198600
2017-12-06,117.8300018311,118.9100036621,117.6399993896,118.9000015259,90.3290634155,3203500
2017-12-07,118.5199966431,118.6399993896,116.5500030518,116.7300033569,88.6805114746,5409500
2017-12-08,116.5199966431,116.5999984741,115.9000015259,116.5699996948,88.5589523315,3127500
2017-12-11,116.3300018311,117.4400024414,115.5599975586,117.3899993896,89.1819076538,2429400
2017-12-12,118.2200012207,118.3700027466,117.1200027466,117.4000015259,89.1895065308,2664600
2017-12-13,117.5100021362,118.2099990845,117.4800033569,117.8000030518,89.4933776855,3193900
2017-12-14,117.9400024414,118.5999984741,117.7300033569,118.0199966431,89.6605224609,4057800
2017-12-15,118.5699996948,119.3600006104,118.4499969482,119.2200012207,90.5721664429,7173500
2017-12-18,119.3000030518,119.7399978638,118.0000000000,118.0500030518,89.6833190918,3472700
2017-12-19,118.7500000000,119.3899993896,118.2300033569,118.6100006104,90.1087570190,3942500
2017-12-20,118.6600036621,119.1200027466,117.5599975586,119.0199966431,90.4202346802,4273400
2017-12-21,119.4499969482,119.5699996948,117.8399963379,118.2600021362,89.8428497314,2790000
2017-12-22,118.5999984741,118.7500000000,118.1699981689,118.5999984741,90.1011657715,2045600
2017-12-26,118.4100036621,119.2399978638,118.4100036621,118.8899993896,90.3214645386,2156300
2017-12-27,118.8700027466,119.4000015259,118.8000030518,119.3000030518,90.6329574585,2465100
2017-12-28,119.3300018311,119.5299987793,119.0500030518,119.3499984741,90.6709365845,1999300
2017-12-29,119.4599990845,120.5699996948,119.4199981689,119.9199981689,91.1039505005,3116400
2018-01-02,119.9300003052,120.1800003052,117.9300003052,118.0599975586,89.6909179688,4165800
2018-01-03,117.9100036621,118.4700012207,117.6399993896,117.7500000000,89.4554061890,4224000
2018-01-04,117.8000030518,119.1100006104,117.5999984741,118.3300018311,89.8960494995,3147000
2018-01-05,118.4100036621,119.0899963379,118.2500000000,118.6699981689,90.1543502808,2714200
2018-01-08,118.2099990845,118.7399978638,117.6699981689,117.9899978638,89.6377258301,5730400
2018-01-09,118.2600021362,118.9800033569,117.9499969482,118.0800018311,89.7061004639,4573600
2018-01-10,118.1299972534,118.3600006104,116.6999969482,117.4800033569,89.2502975464,3363900
2018-01-11,117.6399993896,117.8499984741,116.3799972534,116.8799972534,88.7944564819,3685200
2018-01-12,116.9499969482,118.0100021362,116.8499984741,117.3799972534,89.1743087769,4335500
2018-01-16,117.1999969482,118.3499984741,117.0299987793,117.8600006104,89.5389862061,4936500
2018-01-17,118.2900009155,120.1699981689,118.2099990845,119.1800003052,90.5417861938,4554600
2018-01-18,119.0899963379,119.6200027466,118.6500015259,119.0500030518,90.4430007935,6221800
2018-01-19,119.4800033569,120.6800003052,118.6399993896,120.1699981689,91.2939071655,6002600
2018-01-22,120.0999984741,121.8499984741,120.0000000000,121.5100021362,92.3119201660,4308600
2018-01-23,121.0699996948,122.5100021362,120.8499984741,121.3000030518,92.1523590088,3536900
2018-01-24,121.2399978638,121.4800033569,120.8199996948,121.1399993896,92.0308074951,3445200
2018-01-25,120.6100006104,121.4499969482,120.3600006104,120.9000015259,91.8484878540,2712900
2018-01-26,120.6100006104,121.8399963379,120.6100006104,121.7600021362,92.5018234253,3993900
2018-01-29,121.3799972534,122.1600036621,119.6500015259,119.6699981689,90.9140472412,3854700
2018-01-30,119.6800003052,121.1999969482,119.5000000000,119.8899993896,91.0811614990,4945200
2018-01-31,119.8399963379,120.7500000000,119.5100021362,120.3000030518,91.3926696777,4018100
2018-02-01,119.9199981689,121.0100021362,119.2799987793,120.3000030518,91.3926696777,3485600
2018-02-02,119.9100036621,120.2799987793,118.4000015259,118.6699981689,90.1543502808,3348900
2018-02-05,118.5699996948,119.6600036621,114.4100036621,114.4599990845,86.9559783936,5347600
2018-02-06,112.4400024414,113.9499969482,110.1500015259,113.5599975586,86.2722549438,6642600
2018-02-07,113.9700012207,115.7699966431,112.7500000000,113.5000000000,86.2266693115,4931400
2018-02-08,113.6999969482,113.7200012207,110.0899963379,110.1500015259,83.6816177368,4907900
2018-02-09,110.8099975586,111.9899978638,108.8799972534,111.1800003052,84.4641342163,5301700
2018-02-12,111.9000015259,112.7500000000,111.0599975586,111.9300003052,85.0339050293,4759200
2018-02-13,112.0000000000,112.6699981689,110.6800003052,112.1399993896,85.1934661865,5274700
2018-02-14,111.6699981689,111.9000015259,108.7600021362,109.1100006104,82.8915557861,7702700
2018-02-15,109.5299987793,111.0400009155,108.7200012207,110.9700012207,84.3045959473,5125200
2018-02-16,111.0599975586,111.6999969482,109.7600021362,111.0599975586,84.3729858398,5578500
2018-02-20,110.9599990845,110.9800033569,109.3399963379,109.4800033569,83.1726379395,3835500
2018-02-21,109.3499984741,109.8399963379,107.9400024414,108.0000000000,82.0482406616,4501900
2018-02-22,108.3300018311,109.9700012207,108.0199966431,109.2600021362,83.0055007935,5394700
2018-02-23,109.3600006104,110.0500030518,108.5699996948,109.6800003052,83.3245773315,4760400
2018-02-26,110.1200027466,111.1699981689,110.0299987793,110.9400024414,84.2818145752,5355400
2018-02-27,111.1900024414,112.0800018311,110.7099990845,110.8899993896,84.2438354492,6385800
2018-02-28,111.0000000000,111.6500015259,109.6800003052,109.7300033569,83.3625793457,4638900
2018-03-01,109.2099990845,109.8799972534,107.2399978638,108.1200027466,82.7464904785,6896300
2018-03-02,107.9100036621,109.3199996948,107.9000015259,109.0400009155,83.4505691528,4903600
2018-03-05,108.4599990845,109.5999984741,108.0199966431,109.4300003052,83.7490386963,3781700
2018-03-06,109.3600006104,109.6200027466,108.4400024414,109.5800018311,83.8638381958,3380800
2018-03-07,108.8899993896,110.0599975586,108.6100006104,109.8399963379,84.0628356934,4612600
2018-03-08,110.0299987793,112.1299972534,109.5800018311,112.0800018311,85.7771530151,5437700
2018-03-09,112.2699966431,112.5699996948,111.6399993896,112.5400009155,86.1292037964,3680600
2018-03-12,112.5000000000,113.0899963379,112.0800018311,112.7500000000,86.2899093628,4509600
2018-03-13,113.2699966431,113.9000015259,112.7200012207,113.5999984741,86.9404296875,4590000
2018-03-14,113.5699996948,113.7699966431,112.2300033569,112.6100006104,86.1827774048,4055700
2018-03-15,112.4000015259,113.2500000000,111.6600036621,111.9899978638,85.7082672119,3906800
2018-03-16,112.3300018311,113.1999969482,111.5800018311,111.6399993896,85.4404067993,7730800
2018-03-19,111.6500015259,111.9899978638,110.0500030518,110.3600006104,84.4608154297,4216700
2018-03-20,110.7500000000,111.3000030518,109.8300018311,109.9000015259,84.1087646484,3319000
2018-03-21,109.8899993896,110.0800018311,108.5299987793,108.7399978638,83.2209701538,3867600
2018-03-22,108.4499969482,109.6699981689,107.8000030518,107.9400024414,82.6087188721,4325500
2018-03-23,108.0899963379,108.7399978638,105.9400024414,106.1500015259,81.2388153076,4873300
2018-03-26,106.6800003052,107.4700012207,106.0899963379,106.8099975586,81.7439193726,4119400
2018-03-27,107.2300033569,108.5400009155,106.5100021362,107.6399993896,82.3791427612,5036300
2018-03-28,108.1399993896,110.1100006104,108.0000000000,109.1800003052,83.5577087402,6413000
2018-03-29,110.1200027466,110.6600036621,108.9700012207,109.1500015259,83.5347442627,3829500
2018-04-02,108.6200027466,109.2200012207,106.4400024414,107.0500030518,81.9275817871,4325500
2018-04-03,107.3899993896,108.5299987793,106.5899963379,108.1900024414,82.8000564575,4699000
2018-04-04,107.7799987793,110.7300033569,107.2399978638,110.1800003052,84.3230514526,4694200
2018-04-05,110.4300003052,111.1800003052,109.7500000000,110.5699996948,84.6215133667,3275700
2018-04-06,110.0599975586,110.9800033569,108.7699966431,109.3000030518,83.6495819092,3579100
2018-04-09,109.5400009155,110.4499969482,108.7799987793,109.3799972534,83.7107772827,2620000
2018-04-10,109.7399978638,110.1999969482,108.9199981689,109.4000015259,83.7260971069,2817000
2018-04-11,108.5699996948,109.4700012207,108.4199981689,108.6800003052,83.1750869751,4000200
2018-04-12,108.9599990845,109.5100021362,108.2699966431,108.3099975586,82.8918914795,2691700
2018-04-13,108.8499984741,109.4599990845,108.5199966431,109.2600021362,83.6189498901,2828300
2018-04-16,109.7500000000,110.6399993896,109.5199966431,109.9199981689,84.1240539551,2769800
2018-04-17,108.6900024414,109.0800018311,107.9800033569,108.8700027466,83.3204727173,5022000
2018-04-18,108.9700012207,109.3600006104,106.4599990845,106.9800033569,81.8740081787,6525500
2018-04-19,106.7099990845,106.9400024414,105.0800018311,105.5699996948,80.7949066162,6320200
2018-04-20,105.4499969482,105.5999984741,102.2699966431,102.4800033569,78.4300842285,8650000
2018-04-23,102.5500030518,102.8000030518,101.8399963379,102.5800018311,78.5065994263,6670600
2018-04-24,102.6200027466,102.8499984741,100.9700012207,101.4400024414,77.6341476440,5695500
2018-04-25,101.2099990845,102.3600006104,100.8499984741,101.1500015259,77.4122009277,4828300
2018-04-26,102.2500000000,104.0800018311,101.1500015259,103.2600021362,79.0270156860,5978800
2018-04-27,102.2200012207,102.9899978638,101.6500015259,101.7099990845,77.8407669067,4765900
2018-04-30,101.8499984741,102.3899993896,100.5800018311,100.9400024414,77.2514724731,5479900
2018-05-01,100.3600006104,100.9300003052,98.5699996948,99.1299972534,75.8662414551,4543900
2018-05-02,99.1600036621,99.3600006104,97.0299987793,97.2300033569,74.4121322632,5927700
2018-05-03,97.4800033569,98.0899963379,96.6999969482,97.5999984741,74.6952972412,6668200
2018-05-04,97.5500030518,99.7699966431,97.5000000000,98.9899978638,75.7590866089,5937000
2018-05-07,98.9800033569,99.3099975586,98.0699996948,98.2300033569,75.1774826050,3475400
2018-05-08,97.9100036621,97.9899978638,96.4300003052,96.7900009155,74.0754089355,5333700
2018-05-09,97.1900024414,97.5199966431,95.9400024414,96.1600036621,73.5932540894,6201500
2018-05-10,96.4300003052,97.7399978638,96.4000015259,97.2699966431,74.4427261353,3100600
2018-05-11,97.5800018311,98.2600021362,96.8799972534,97.4300003052,74.5652008057,3507300
2018-05-14,97.6900024414,97.7300033569,96.7300033569,97.1500015259,74.3509368896,4307900
2018-05-15,96.6100006104,97.2399978638,96.3600006104,96.8000030518,74.0830383301,6555700
2018-05-16,96.6399993896,97.5500030518,96.5500030518,97.1900024414,74.3815155029,5544700
2018-05-17,97.5500030518,97.9899978638,97.1500015259,97.9199981689,74.9401931763,6531100
2018-05-18,98.3099975586,98.4499969482,97.3199996948,97.5100021362,74.6264419556,6894000
2018-05-21,98.2200012207,99.9800033569,98.0599975586,99.5100021362,76.1570587158,6678100
